id,ami_launch_index,architecture,block_device_mappings,client_token,ebs_optimized,hypervisor,iam_instance_profile,image_id,instance_id,instance_lifecycle,instance_type,kernel_id,key_name,launch_time,monitoring,network_interfaces_attribute,placement,platform,private_dns_name,private_ip_address,product_codes,public_dns_name,public_ip_address,ramdisk_id,root_device_name,root_device_type,security_groups,source_dest_check,spot_instance_request_id,sriov_net_support,state,state_reason,state_transition_reason,subnet_id,tags,virtualization_type,vpc_id
i-912a8552,1,x86_64,"[{u'DeviceName': '/dev/sda1', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-bd480b12', u'AttachTime': datetime.datetime(2016, 3, 1, 12, 10, 10, tzinfo=tzutc())}}, {u'DeviceName': '/dev/sdb', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-88480b27', u'AttachTime': datetime.datetime(2016, 3, 1, 12, 10, 10, tzinfo=tzutc())}}]",nRPCo1456834209483,True,xen,,ami-8d668cc9,i-912a8552,,c4.2xlarge,,easemob,2016-03-01 12:10:09+00:00,{u'State': 'disabled'},"[{u'Status': 'in-use', u'MacAddress': '02:80:8d:4e:1d:25', u'SourceDestCheck': True, u'VpcId': 'vpc-8b49b3ee', u'Description': 'Primary network interface', u'Association': {u'PublicIp': '54.183.190.127', u'PublicDnsName': 'ec2-54-183-190-127.us-west-1.compute.amazonaws.com', u'IpOwnerId': 'amazon'}, u'NetworkInterfaceId': 'eni-119cdc76', u'PrivateIpAddresses': [{u'PrivateDnsName': 'ip-172-31-20-253.us-west-1.compute.internal', u'Association': {u'PublicIp': '54.183.190.127', u'PublicDnsName': 'ec2-54-183-190-127.us-west-1.compute.amazonaws.com', u'IpOwnerId': 'amazon'}, u'Primary': True, u'PrivateIpAddress': '172.31.20.253'}], u'PrivateDnsName': 'ip-172-31-20-253.us-west-1.compute.internal', u'Attachment': {u'Status': 'attached', u'DeviceIndex': 0, u'DeleteOnTermination': True, u'AttachmentId': 'eni-attach-e15c6629', u'AttachTime': datetime.datetime(2016, 3, 1, 12, 10, 9, tzinfo=tzutc())}, u'Groups': [{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}], u'SubnetId': 'subnet-330ad756', u'OwnerId': '986090843226', u'PrivateIpAddress': '172.31.20.253'}]","{u'Tenancy': 'default', u'GroupName': '', u'AvailabilityZone': 'us-west-1a'}",,ip-172-31-20-253.us-west-1.compute.internal,172.31.20.253,[],ec2-54-183-190-127.us-west-1.compute.amazonaws.com,54.183.190.127,,/dev/sda1,ebs,"[{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}]",True,,,"{u'Code': 16, u'Name': 'running'}",,,subnet-330ad756,"[{u'Value': 'pro4-aws-ca-antispam3', u'Key': 'Name'}]",hvm,vpc-8b49b3ee
i-9e2a855d,0,x86_64,"[{u'DeviceName': '/dev/sda1', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-42490aed', u'AttachTime': datetime.datetime(2016, 3, 1, 12, 10, 10, tzinfo=tzutc())}}, {u'DeviceName': '/dev/sdb', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-67490ac8', u'AttachTime': datetime.datetime(2016, 3, 1, 12, 10, 10, tzinfo=tzutc())}}]",nRPCo1456834209483,True,xen,,ami-8d668cc9,i-9e2a855d,,c4.2xlarge,,easemob,2016-03-01 12:10:09+00:00,{u'State': 'disabled'},"[{u'Status': 'in-use', u'MacAddress': '02:fa:d5:4a:a2:9d', u'SourceDestCheck': True, u'VpcId': 'vpc-8b49b3ee', u'Description': 'Primary network interface', u'Association': {u'PublicIp': '52.53.246.179', u'PublicDnsName': 'ec2-52-53-246-179.us-west-1.compute.amazonaws.com', u'IpOwnerId': 'amazon'}, u'NetworkInterfaceId': 'eni-109cdc77', u'PrivateIpAddresses': [{u'PrivateDnsName': 'ip-172-31-20-252.us-west-1.compute.internal', u'Association': {u'PublicIp': '52.53.246.179', u'PublicDnsName': 'ec2-52-53-246-179.us-west-1.compute.amazonaws.com', u'IpOwnerId': 'amazon'}, u'Primary': True, u'PrivateIpAddress': '172.31.20.252'}], u'PrivateDnsName': 'ip-172-31-20-252.us-west-1.compute.internal', u'Attachment': {u'Status': 'attached', u'DeviceIndex': 0, u'DeleteOnTermination': True, u'AttachmentId': 'eni-attach-e25c662a', u'AttachTime': datetime.datetime(2016, 3, 1, 12, 10, 9, tzinfo=tzutc())}, u'Groups': [{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}], u'SubnetId': 'subnet-330ad756', u'OwnerId': '986090843226', u'PrivateIpAddress': '172.31.20.252'}]","{u'Tenancy': 'default', u'GroupName': '', u'AvailabilityZone': 'us-west-1a'}",,ip-172-31-20-252.us-west-1.compute.internal,172.31.20.252,[],ec2-52-53-246-179.us-west-1.compute.amazonaws.com,52.53.246.179,,/dev/sda1,ebs,"[{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}]",True,,,"{u'Code': 16, u'Name': 'running'}",,,subnet-330ad756,"[{u'Value': 'pro4-aws-ca-antispam4', u'Key': 'Name'}]",hvm,vpc-8b49b3ee
i-4b11bf88,1,x86_64,"[{u'DeviceName': '/dev/sda1', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-d524697a', u'AttachTime': datetime.datetime(2016, 3, 2, 16, 49, tzinfo=tzutc())}}, {u'DeviceName': '/dev/sdb', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-98246937', u'AttachTime': datetime.datetime(2016, 3, 2, 16, 49, tzinfo=tzutc())}}]",uJwca1456937339822,True,xen,,ami-8d668cc9,i-4b11bf88,,c4.large,,easemob,2016-03-02 16:49:00+00:00,{u'State': 'disabled'},"[{u'Status': 'in-use', u'MacAddress': '02:27:15:9a:22:a1', u'SourceDestCheck': True, u'VpcId': 'vpc-8b49b3ee', u'Description': 'Primary network interface', u'Association': {u'PublicIp': '54.67.19.119', u'PublicDnsName': 'ec2-54-67-19-119.us-west-1.compute.amazonaws.com', u'IpOwnerId': '986090843226'}, u'NetworkInterfaceId': 'eni-70034e17', u'PrivateIpAddresses': [{u'PrivateDnsName': 'ip-172-31-23-14.us-west-1.compute.internal', u'Association': {u'PublicIp': '54.67.19.119', u'PublicDnsName': 'ec2-54-67-19-119.us-west-1.compute.amazonaws.com', u'IpOwnerId': '986090843226'}, u'Primary': True, u'PrivateIpAddress': '172.31.23.14'}], u'PrivateDnsName': 'ip-172-31-23-14.us-west-1.compute.internal', u'Attachment': {u'Status': 'attached', u'DeviceIndex': 0, u'DeleteOnTermination': True, u'AttachmentId': 'eni-attach-8ff9fc47', u'AttachTime': datetime.datetime(2016, 3, 2, 16, 49, tzinfo=tzutc())}, u'Groups': [{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}], u'SubnetId': 'subnet-330ad756', u'OwnerId': '986090843226', u'PrivateIpAddress': '172.31.23.14'}]","{u'Tenancy': 'default', u'GroupName': '', u'AvailabilityZone': 'us-west-1a'}",,ip-172-31-23-14.us-west-1.compute.internal,172.31.23.14,[],ec2-54-67-19-119.us-west-1.compute.amazonaws.com,54.67.19.119,,/dev/sda1,ebs,"[{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}]",True,,,"{u'Code': 16, u'Name': 'running'}",,,subnet-330ad756,"[{u'Value': 'pro4-aws-ca-codis-rest-proxyc1', u'Key': 'Name'}]",hvm,vpc-8b49b3ee
i-4a11bf89,0,x86_64,"[{u'DeviceName': '/dev/sda1', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-99246936', u'AttachTime': datetime.datetime(2016, 3, 2, 16, 49, tzinfo=tzutc())}}, {u'DeviceName': '/dev/sdb', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-c024696f', u'AttachTime': datetime.datetime(2016, 3, 2, 16, 49, tzinfo=tzutc())}}]",uJwca1456937339822,True,xen,,ami-8d668cc9,i-4a11bf89,,c4.large,,easemob,2016-03-02 16:49:00+00:00,{u'State': 'disabled'},"[{u'Status': 'in-use', u'MacAddress': '02:a1:c5:09:82:b1', u'SourceDestCheck': True, u'VpcId': 'vpc-8b49b3ee', u'Description': 'Primary network interface', u'NetworkInterfaceId': 'eni-71034e16', u'PrivateIpAddresses': [{u'PrivateDnsName': 'ip-172-31-23-13.us-west-1.compute.internal', u'Primary': True, u'PrivateIpAddress': '172.31.23.13'}], u'PrivateDnsName': 'ip-172-31-23-13.us-west-1.compute.internal', u'Attachment': {u'Status': 'attached', u'DeviceIndex': 0, u'DeleteOnTermination': True, u'AttachmentId': 'eni-attach-8ef9fc46', u'AttachTime': datetime.datetime(2016, 3, 2, 16, 49, tzinfo=tzutc())}, u'Groups': [{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}], u'SubnetId': 'subnet-330ad756', u'OwnerId': '986090843226', u'PrivateIpAddress': '172.31.23.13'}]","{u'Tenancy': 'default', u'GroupName': '', u'AvailabilityZone': 'us-west-1a'}",,ip-172-31-23-13.us-west-1.compute.internal,172.31.23.13,[],,,,/dev/sda1,ebs,"[{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}]",True,,,"{u'Code': 16, u'Name': 'running'}",,,subnet-330ad756,"[{u'Value': 'pro4-aws-ca-codis-rest-proxyc2', u'Key': 'Name'}]",hvm,vpc-8b49b3ee
i-2cdc2e99,1,x86_64,"[{u'DeviceName': '/dev/sda1', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-e282325f', u'AttachTime': datetime.datetime(2016, 2, 29, 3, 4, 53, tzinfo=tzutc())}}, {u'DeviceName': '/dev/sdb', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-018131bc', u'AttachTime': datetime.datetime(2016, 2, 29, 3, 4, 53, tzinfo=tzutc())}}]",sDbxD1456715089369,True,xen,,ami-8d668cc9,i-2cdc2e99,,m4.xlarge,,easemob,2016-02-29 03:04:49+00:00,{u'State': 'disabled'},"[{u'Status': 'in-use', u'MacAddress': '06:c3:e7:a1:03:19', u'SourceDestCheck': True, u'VpcId': 'vpc-8b49b3ee', u'Description': '', u'NetworkInterfaceId': 'eni-cf40ce95', u'PrivateIpAddresses': [{u'PrivateDnsName': 'ip-172-31-15-91.us-west-1.compute.internal', u'Primary': True, u'PrivateIpAddress': '172.31.15.91'}], u'PrivateDnsName': 'ip-172-31-15-91.us-west-1.compute.internal', u'Attachment': {u'Status': 'attached', u'DeviceIndex': 0, u'DeleteOnTermination': True, u'AttachmentId': 'eni-attach-0beec1c1', u'AttachTime': datetime.datetime(2016, 2, 29, 3, 4, 49, tzinfo=tzutc())}, u'Groups': [{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}], u'SubnetId': 'subnet-bd1805fb', u'OwnerId': '986090843226', u'PrivateIpAddress': '172.31.15.91'}]","{u'Tenancy': 'default', u'GroupName': '', u'AvailabilityZone': 'us-west-1c'}",,ip-172-31-15-91.us-west-1.compute.internal,172.31.15.91,[],,,,/dev/sda1,ebs,"[{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}]",True,,,"{u'Code': 16, u'Name': 'running'}",,,subnet-bd1805fb,"[{u'Value': 'pro4-aws-ca-codis-gm1', u'Key': 'Name'}]",hvm,vpc-8b49b3ee
i-2fdc2e9a,0,x86_64,"[{u'DeviceName': '/dev/sda1', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-f382324e', u'AttachTime': datetime.datetime(2016, 2, 29, 3, 4, 53, tzinfo=tzutc())}}, {u'DeviceName': '/dev/sdb', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-8c823231', u'AttachTime': datetime.datetime(2016, 2, 29, 3, 4, 53, tzinfo=tzutc())}}]",sDbxD1456715089369,True,xen,,ami-8d668cc9,i-2fdc2e9a,,m4.xlarge,,easemob,2016-02-29 03:04:49+00:00,{u'State': 'disabled'},"[{u'Status': 'in-use', u'MacAddress': '06:5b:3d:f3:e1:f9', u'SourceDestCheck': True, u'VpcId': 'vpc-8b49b3ee', u'Description': '', u'NetworkInterfaceId': 'eni-cc40ce96', u'PrivateIpAddresses': [{u'PrivateDnsName': 'ip-172-31-15-90.us-west-1.compute.internal', u'Primary': True, u'PrivateIpAddress': '172.31.15.90'}], u'PrivateDnsName': 'ip-172-31-15-90.us-west-1.compute.internal', u'Attachment': {u'Status': 'attached', u'DeviceIndex': 0, u'DeleteOnTermination': True, u'AttachmentId': 'eni-attach-0aeec1c0', u'AttachTime': datetime.datetime(2016, 2, 29, 3, 4, 49, tzinfo=tzutc())}, u'Groups': [{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}], u'SubnetId': 'subnet-bd1805fb', u'OwnerId': '986090843226', u'PrivateIpAddress': '172.31.15.90'}]","{u'Tenancy': 'default', u'GroupName': '', u'AvailabilityZone': 'us-west-1c'}",,ip-172-31-15-90.us-west-1.compute.internal,172.31.15.90,[],,,,/dev/sda1,ebs,"[{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}]",True,,,"{u'Code': 16, u'Name': 'running'}",,,subnet-bd1805fb,"[{u'Value': 'pro4-aws-ca-codis-gm2', u'Key': 'Name'}]",hvm,vpc-8b49b3ee
i-00380eb2,0,x86_64,"[{u'DeviceName': '/dev/sda1', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-383a5ec0', u'AttachTime': datetime.datetime(2015, 12, 30, 12, 32, 1, tzinfo=tzutc())}}, {u'DeviceName': '/dev/sdb', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': False, u'VolumeId': 'vol-1d3a5ee5', u'AttachTime': datetime.datetime(2015, 12, 30, 12, 32, 1, tzinfo=tzutc())}}]",djFgv1451478717476,False,xen,,ami-8d668cc9,i-00380eb2,,m3.xlarge,,easemob,2016-02-10 23:42:51+00:00,{u'State': 'disabled'},"[{u'Status': 'in-use', u'MacAddress': '06:9d:6a:1a:89:cf', u'SourceDestCheck': True, u'VpcId': 'vpc-8b49b3ee', u'Description': '', u'Association': {u'PublicIp': '52.53.249.14', u'PublicDnsName': 'ec2-52-53-249-14.us-west-1.compute.amazonaws.com', u'IpOwnerId': 'amazon'}, u'NetworkInterfaceId': 'eni-c5e4ee9e', u'PrivateIpAddresses': [{u'PrivateDnsName': 'ip-172-31-10-177.us-west-1.compute.internal', u'Association': {u'PublicIp': '52.53.249.14', u'PublicDnsName': 'ec2-52-53-249-14.us-west-1.compute.amazonaws.com', u'IpOwnerId': 'amazon'}, u'Primary': True, u'PrivateIpAddress': '172.31.10.177'}], u'PrivateDnsName': 'ip-172-31-10-177.us-west-1.compute.internal', u'Attachment': {u'Status': 'attached', u'DeviceIndex': 0, u'DeleteOnTermination': True, u'AttachmentId': 'eni-attach-a250c168', u'AttachTime': datetime.datetime(2015, 12, 30, 12, 31, 58, tzinfo=tzutc())}, u'Groups': [{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}], u'SubnetId': 'subnet-bd1805fb', u'OwnerId': '986090843226', u'PrivateIpAddress': '172.31.10.177'}]","{u'Tenancy': 'default', u'GroupName': '', u'AvailabilityZone': 'us-west-1c'}",,ip-172-31-10-177.us-west-1.compute.internal,172.31.10.177,[],ec2-52-53-249-14.us-west-1.compute.amazonaws.com,52.53.249.14,,/dev/sda1,ebs,"[{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}]",True,,,"{u'Code': 16, u'Name': 'running'}",,,subnet-bd1805fb,"[{u'Value': 'pro4-aws-ca-redis5', u'Key': 'Name'}]",hvm,vpc-8b49b3ee
i-01380eb3,1,x86_64,"[{u'DeviceName': '/dev/sda1', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-053a5efd', u'AttachTime': datetime.datetime(2015, 12, 30, 12, 32, 1, tzinfo=tzutc())}}, {u'DeviceName': '/dev/sdb', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': False, u'VolumeId': 'vol-583a5ea0', u'AttachTime': datetime.datetime(2015, 12, 30, 12, 32, 1, tzinfo=tzutc())}}]",djFgv1451478717476,False,xen,,ami-8d668cc9,i-01380eb3,,m3.xlarge,,easemob,2015-12-30 12:31:58+00:00,{u'State': 'disabled'},"[{u'Status': 'in-use', u'MacAddress': '06:e4:88:fc:b4:37', u'SourceDestCheck': True, u'VpcId': 'vpc-8b49b3ee', u'Description': '', u'Association': {u'PublicIp': '52.53.245.12', u'PublicDnsName': 'ec2-52-53-245-12.us-west-1.compute.amazonaws.com', u'IpOwnerId': 'amazon'}, u'NetworkInterfaceId': 'eni-c4e4ee9f', u'PrivateIpAddresses': [{u'PrivateDnsName': 'ip-172-31-10-178.us-west-1.compute.internal', u'Association': {u'PublicIp': '52.53.245.12', u'PublicDnsName': 'ec2-52-53-245-12.us-west-1.compute.amazonaws.com', u'IpOwnerId': 'amazon'}, u'Primary': True, u'PrivateIpAddress': '172.31.10.178'}], u'PrivateDnsName': 'ip-172-31-10-178.us-west-1.compute.internal', u'Attachment': {u'Status': 'attached', u'DeviceIndex': 0, u'DeleteOnTermination': True, u'AttachmentId': 'eni-attach-a350c169', u'AttachTime': datetime.datetime(2015, 12, 30, 12, 31, 58, tzinfo=tzutc())}, u'Groups': [{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}], u'SubnetId': 'subnet-bd1805fb', u'OwnerId': '986090843226', u'PrivateIpAddress': '172.31.10.178'}]","{u'Tenancy': 'default', u'GroupName': '', u'AvailabilityZone': 'us-west-1c'}",,ip-172-31-10-178.us-west-1.compute.internal,172.31.10.178,[],ec2-52-53-245-12.us-west-1.compute.amazonaws.com,52.53.245.12,,/dev/sda1,ebs,"[{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}]",True,,,"{u'Code': 16, u'Name': 'running'}",,,subnet-bd1805fb,"[{u'Value': 'pro4-aws-ca-redis6', u'Key': 'Name'}]",hvm,vpc-8b49b3ee
i-9fac315f,0,x86_64,"[{u'DeviceName': '/dev/sda1', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-0e0f4beb', u'AttachTime': datetime.datetime(2015, 9, 1, 9, 43, 48, tzinfo=tzutc())}}, {u'DeviceName': '/dev/sdb', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': False, u'VolumeId': 'vol-fc084c19', u'AttachTime': datetime.datetime(2015, 9, 1, 9, 43, 48, tzinfo=tzutc())}}]",WtjRe1441100625273,True,xen,,ami-8d668cc9,i-9fac315f,,m4.large,,dennis@easemob.com,2015-09-01 09:43:45+00:00,{u'State': 'disabled'},"[{u'Status': 'in-use', u'MacAddress': '02:d8:83:d9:b6:89', u'SourceDestCheck': True, u'VpcId': 'vpc-8b49b3ee', u'Description': 'Primary network interface', u'Association': {u'PublicIp': '54.153.104.90', u'PublicDnsName': 'ec2-54-153-104-90.us-west-1.compute.amazonaws.com', u'IpOwnerId': 'amazon'}, u'NetworkInterfaceId': 'eni-a79cf7c3', u'PrivateIpAddresses': [{u'PrivateDnsName': 'ip-172-31-30-164.us-west-1.compute.internal', u'Association': {u'PublicIp': '54.153.104.90', u'PublicDnsName': 'ec2-54-153-104-90.us-west-1.compute.amazonaws.com', u'IpOwnerId': 'amazon'}, u'Primary': True, u'PrivateIpAddress': '172.31.30.164'}], u'PrivateDnsName': 'ip-172-31-30-164.us-west-1.compute.internal', u'Attachment': {u'Status': 'attached', u'DeviceIndex': 0, u'DeleteOnTermination': True, u'AttachmentId': 'eni-attach-dc521e81', u'AttachTime': datetime.datetime(2015, 9, 1, 9, 43, 45, tzinfo=tzutc())}, u'Groups': [{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}], u'SubnetId': 'subnet-330ad756', u'OwnerId': '986090843226', u'PrivateIpAddress': '172.31.30.164'}]","{u'Tenancy': 'default', u'GroupName': '', u'AvailabilityZone': 'us-west-1a'}",,ip-172-31-30-164.us-west-1.compute.internal,172.31.30.164,[],ec2-54-153-104-90.us-west-1.compute.amazonaws.com,54.153.104.90,,/dev/sda1,ebs,"[{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}]",True,,,"{u'Code': 16, u'Name': 'running'}",,,subnet-330ad756,"[{u'Value': 'pro4-aws-ca-codis1-server2', u'Key': 'Name'}]",hvm,vpc-8b49b3ee
i-585aad9b,0,x86_64,"[{u'DeviceName': '/dev/sda1', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-fbc8061f', u'AttachTime': datetime.datetime(2015, 12, 28, 2, 21, 29, tzinfo=tzutc())}}, {u'DeviceName': '/dev/sdb', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-8fc8066b', u'AttachTime': datetime.datetime(2015, 12, 28, 2, 21, 29, tzinfo=tzutc())}}]",ygDun1451269287169,True,xen,,ami-8d668cc9,i-585aad9b,,c4.xlarge,,easemob,2016-04-03 23:35:11+00:00,{u'State': 'disabled'},"[{u'Status': 'in-use', u'MacAddress': '02:89:61:4f:c5:2b', u'SourceDestCheck': True, u'VpcId': 'vpc-8b49b3ee', u'Description': 'Primary network interface', u'Association': {u'PublicIp': '54.183.144.106', u'PublicDnsName': 'ec2-54-183-144-106.us-west-1.compute.amazonaws.com', u'IpOwnerId': 'amazon'}, u'NetworkInterfaceId': 'eni-04a57b63', u'PrivateIpAddresses': [{u'PrivateDnsName': 'ip-172-31-22-99.us-west-1.compute.internal', u'Association': {u'PublicIp': '54.183.144.106', u'PublicDnsName': 'ec2-54-183-144-106.us-west-1.compute.amazonaws.com', u'IpOwnerId': 'amazon'}, u'Primary': True, u'PrivateIpAddress': '172.31.22.99'}], u'PrivateDnsName': 'ip-172-31-22-99.us-west-1.compute.internal', u'Attachment': {u'Status': 'attached', u'DeviceIndex': 0, u'DeleteOnTermination': True, u'AttachmentId': 'eni-attach-ca90ef02', u'AttachTime': datetime.datetime(2015, 12, 28, 2, 21, 27, tzinfo=tzutc())}, u'Groups': [{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}], u'SubnetId': 'subnet-330ad756', u'OwnerId': '986090843226', u'PrivateIpAddress': '172.31.22.99'}]","{u'Tenancy': 'default', u'GroupName': '', u'AvailabilityZone': 'us-west-1a'}",,ip-172-31-22-99.us-west-1.compute.internal,172.31.22.99,[],ec2-54-183-144-106.us-west-1.compute.amazonaws.com,54.183.144.106,,/dev/sda1,ebs,"[{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}]",True,,,"{u'Code': 16, u'Name': 'running'}",,,subnet-330ad756,"[{u'Value': 'pro4-aws-ca-app5', u'Key': 'Name'}]",hvm,vpc-8b49b3ee
i-8a16be49,0,x86_64,"[{u'DeviceName': '/dev/sda1', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-bfb7f810', u'AttachTime': datetime.datetime(2016, 3, 4, 9, 32, 7, tzinfo=tzutc())}}, {u'DeviceName': '/dev/sdb', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-9bb7f834', u'AttachTime': datetime.datetime(2016, 3, 4, 9, 32, 7, tzinfo=tzutc())}}]",hEPhw1457083926515,True,xen,,ami-8d668cc9,i-8a16be49,,m4.large,,easemob,2016-03-04 10:33:57+00:00,{u'State': 'disabled'},"[{u'Status': 'in-use', u'MacAddress': '02:17:02:79:f6:87', u'SourceDestCheck': True, u'VpcId': 'vpc-8b49b3ee', u'Description': 'Primary network interface', u'Association': {u'PublicIp': '54.183.241.82', u'PublicDnsName': 'ec2-54-183-241-82.us-west-1.compute.amazonaws.com', u'IpOwnerId': 'amazon'}, u'NetworkInterfaceId': 'eni-ac9ed0cb', u'PrivateIpAddresses': [{u'PrivateDnsName': 'ip-172-31-30-21.us-west-1.compute.internal', u'Association': {u'PublicIp': '54.183.241.82', u'PublicDnsName': 'ec2-54-183-241-82.us-west-1.compute.amazonaws.com', u'IpOwnerId': 'amazon'}, u'Primary': True, u'PrivateIpAddress': '172.31.30.21'}], u'PrivateDnsName': 'ip-172-31-30-21.us-west-1.compute.internal', u'Attachment': {u'Status': 'attached', u'DeviceIndex': 0, u'DeleteOnTermination': True, u'AttachmentId': 'eni-attach-b552547d', u'AttachTime': datetime.datetime(2016, 3, 4, 9, 32, 7, tzinfo=tzutc())}, u'Groups': [{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}], u'SubnetId': 'subnet-330ad756', u'OwnerId': '986090843226', u'PrivateIpAddress': '172.31.30.21'}]","{u'Tenancy': 'default', u'GroupName': '', u'AvailabilityZone': 'us-west-1a'}",,ip-172-31-30-21.us-west-1.compute.internal,172.31.30.21,[],ec2-54-183-241-82.us-west-1.compute.amazonaws.com,54.183.241.82,,/dev/sda1,ebs,"[{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}]",True,,,"{u'Code': 16, u'Name': 'running'}",,,subnet-330ad756,"[{u'Value': 'pro4-aws-ca-push4', u'Key': 'Name'}]",hvm,vpc-8b49b3ee
